Variant,Test_Name,Vac_Status,Incubation_Period,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31,Day 32,Day 33,Day 34,Day 35,Day 36,Day 37,Day 38,Day 39,Day 40,Day 41,Day 42,Day 43,Day 44,Day 45,Day 46,Day 47,Day 48,Day 49,Day 50,Day 51,Day 52,Day 53,Day 54,Day 55,Day 56,Day 57,Day 58,Day 59,Day 60
Omicron,Artron,Unvaccinated,15,3.25E-24,1.93E-24,5.29E-09,0.00056311,0.016273115,0.082881905,0.205360766,0.355279989,0.501490094,0.624085594,0.714749434,0.774531286,0.813779796,0.813996262,0.780832338,0.693795908,0.574650583,0.458879837,0.358488412,0.276279208,0.211082625,0.160352368,0.121338956,0.091559311,0.06893933,0.051815718,0.038885102,0.029140033,0.021808226,0.016300705,0.012169767,0.009075876,0.006761986,0.005033816,0.003744754,0.00278435,0.002069546,0.001537994,0.001142985,0.000849589,0.00063173,0.000469978,0.000349872,0.000260665,0.00019438,0.000145097,0.000108428,8.11E-05,6.08E-05,4.56E-05,3.42E-05,2.57E-05,1.96E-05,1.55E-05,1.28E-05,1.09E-05,9.31E-06,8.03E-06,6.95E-06,6.02E-06
Omicron,Artron,Unvaccinated,16,3.28E-24,2.11E-24,8.12E-13,0.000140922,0.007911666,0.052591054,0.150132169,0.283720845,0.425875813,0.554985274,0.659170307,0.734459053,0.785259768,0.81870738,0.812869289,0.779418421,0.691336379,0.572028649,0.456511292,0.356506797,0.274688288,0.209835548,0.159388904,0.120601352,0.090997936,0.068513773,0.051494028,0.038642454,0.028957335,0.021670889,0.016197623,0.012092511,0.009018059,0.006718778,0.005001567,0.003720715,0.002766451,0.00205623,0.001528096,0.001135632,0.000844128,0.000627676,0.000466967,0.000347636,0.000259005,0.000193145,0.000144179,0.000107745,8.06E-05,6.04E-05,4.53E-05,3.40E-05,2.56E-05,1.94E-05,1.54E-05,1.28E-05,1.08E-05,9.28E-06,8.00E-06,6.93E-06
Omicron,Artron,Unvaccinated,17,3.30E-24,2.26E-24,5.68E-25,2.72E-05,0.003561444,0.032072033,0.106939973,0.222030223,0.35532667,0.485461179,0.598255128,0.686856839,0.749718198,0.79455547,0.822363815,0.811724616,0.778011976,0.688865716,0.569409205,0.454150423,0.354533925,0.273105441,0.208595291,0.158430945,0.119868075,0.090439914,0.068090786,0.051174298,0.038401295,0.028775764,0.021534403,0.016095184,0.01201574,0.008960607,0.006675843,0.004969524,0.003696829,0.002748666,0.002043,0.001518262,0.001128326,0.000838703,0.000623647,0.000463977,0.000345415,0.000257354,0.000191919,0.000143267,0.000107066,8.01E-05,6.00E-05,4.50E-05,3.38E-05,2.54E-05,1.93E-05,1.54E-05,1.27E-05,1.08E-05,9.25E-06,7.98E-06
Omicron,Artron,Unvaccinated,18,3.32E-24,2.39E-24,7.77E-25,3.59E-06,0.001465996,0.01873389,0.074171965,0.170352984,0.291580325,0.418280597,0.535204577,0.633327629,0.708882856,0.76196778,0.802735759,0.824978589,0.810580507,0.776655757,0.686384324,0.566792427,0.451797278,0.352569791,0.271530636,0.20736182,0.157478458,0.119139102,0.089885222,0.067670354,0.050856516,0.038161615,0.028595314,0.021398765,0.015993384,0.011939449,0.008903516,0.00663318,0.004937684,0.003673096,0.002730995,0.002029855,0.001508491,0.001121067,0.000833312,0.000619645,0.000461005,0.000343208,0.000255715,0.0001907,0.00014236,0.000106391,7.96E-05,5.96E-05,4.47E-05,3.36E-05,2.53E-05,1.92E-05,1.53E-05,1.27E-05,1.07E-05,9.22E-06
Omicron,Artron,Unvaccinated,19,3.34E-24,2.50E-24,9.88E-25,2.65E-07,0.000542489,0.010434545,0.05003237,0.12815627,0.235490857,0.355359811,0.472540391,0.576583084,0.66188221,0.726548207,0.772451985,0.809707237,0.826711427,0.809452408,0.775269613,0.683892661,0.564178509,0.449451924,0.350614404,0.269963864,0.206135117,0.156531424,0.118414412,0.089333846,0.067252465,0.050540673,0.037923407,0.028415979,0.021263969,0.01589222,0.011863638,0.008846785,0.006590787,0.004906047,0.003649515,0.002713437,0.002016794,0.001498783,0.001113855,0.000827956,0.000615669,0.000458053,0.000341016,0.000254086,0.00018949,0.00014146,0.000105721,7.91E-05,5.93E-05,4.45E-05,3.34E-05,2.51E-05,1.91E-05,1.52E-05,1.26E-05,1.07E-05
Omicron,Artron,Unvaccinated,20,3.35E-24,2.59E-24,1.19E-24,7.05E-09,0.000176145,0.005510501,0.032765039,0.094505837,0.187258494,0.297904816,0.412154377,0.51885682,0.611017294,0.685258449,0.740826088,0.781758964,0.815737632,0.827680798,0.808349191,0.773880768,0.681391104,0.561567593,0.447114387,0.348667738,0.268405078,0.204915135,0.155589804,0.117693975,0.088785761,0.066837098,0.050226753,0.037686659,0.028237749,0.021130008,0.015791686,0.011788301,0.008790412,0.006548662,0.004874611,0.003626084,0.002695991,0.002003817,0.001489137,0.00110669,0.000822635,0.000611718,0.000455119,0.000338837,0.000252468,0.000188287,0.000140565,0.000105055,7.86E-05,5.89E-05,4.42E-05,3.32E-05,2.50E-05,1.90E-05,1.52E-05,1.26E-05
Omicron,Artron,Unvaccinated,21,3.36E-24,2.67E-24,1.38E-24,2.12E-11,4.84E-05,0.002739518,0.020782791,0.068270653,0.146626342,0.246554423,0.35538417,0.461918286,0.558237702,0.639746146,0.704508142,0.75244578,0.790413956,0.821027244,0.82797656,0.807275777,0.772532492,0.678880081,0.55895989,0.444784748,0.346729811,0.266854276,0.203701861,0.154653581,0.116977776,0.088240954,0.066424245,0.049914748,0.037451366,0.028060621,0.02099688,0.01569178,0.011713437,0.008734394,0.006506804,0.004843375,0.003602802,0.002678658,0.001990924,0.001479554,0.001099571,0.000817349,0.000607793,0.000452205,0.000336673,0.00025086,0.000187092,0.000139676,0.000104393,7.81E-05,5.85E-05,4.39E-05,3.30E-05,2.48E-05,1.89E-05,1.51E-05
Omicron,Artron,Unvaccinated,22,3.37E-24,2.74E-24,1.55E-24,3.45E-17,1.07E-05,0.001270615,0.012730442,0.048267028,0.113040702,0.201513437,0.303100011,0.407110883,0.505151171,0.591701076,0.663803794,0.720453092,0.762111415,0.79849827,0.825731298,0.827663378,0.806234532,0.771150431,0.676359993,0.556355545,0.442463032,0.344800606,0.26531142,0.202495257,0.153722724,0.116265786,0.087699403,0.066013887,0.049604645,0.037217517,0.027884587,0.020864578,0.015592497,0.011639042,0.008678729,0.006465211,0.004812337,0.00357967,0.002661435,0.001978113,0.001470032,0.001092497,0.000812096,0.000603893,0.000449309,0.000334523,0.000249262,0.000185904,0.000138792,0.000103735,7.76E-05,5.82E-05,4.36E-05,3.28E-05,2.47E-05,1.88E-05
Omicron,Artron,Unvaccinated,23,3.38E-24,2.80E-24,1.70E-24,4.10E-25,1.73E-06,0.000543518,0.007502998,0.033353896,0.085775835,0.162668997,0.255791692,0.355402572,0.453039682,0.542560461,0.62017365,0.68403547,0.733735698,0.770820713,0.805685834,0.829812494,0.826944392,0.805226206,0.769720832,0.673831226,0.553754725,0.440149297,0.34288012,0.263776487,0.201295296,0.152797204,0.115557985,0.08716109,0.065606012,0.049296433,0.036985103,0.027709639,0.020733098,0.015493834,0.011565114,0.008623415,0.006423881,0.004781497,0.003556685,0.002644323,0.001965385,0.001460571,0.001085469,0.000806877,0.000600018,0.000446432,0.000332386,0.000247675,0.000184724,0.000137915,0.000103082,7.71E-05,5.78E-05,4.34E-05,3.26E-05,2.45E-05
Omicron,Artron,Unvaccinated,24,3.39E-24,2.86E-24,1.84E-24,5.65E-25,1.78E-07,0.000211205,0.004235706,0.022490881,0.064027488,0.129688203,0.213649873,0.307441428,0.402887717,0.493512876,0.574891024,0.644458748,0.701125471,0.744859624,0.779060877,0.812070002,0.8330447,0.826178912,0.804250545,0.768307926,0.671294175,0.5511576,0.437843587,0.340968351,0.262249459,0.200101952,0.151877,0.11485435,0.086625999,0.065200604,0.048990101,0.036754117,0.027535772,0.020602434,0.015395787,0.01149165,0.008568449,0.006382813,0.004750853,0.003533846,0.00262732,0.001952738,0.001451172,0.001078487,0.000801692,0.000596168,0.000443574,0.000330263,0.000246098,0.000183552,0.000137043,0.000102432,7.67E-05,5.74E-05,4.31E-05,3.24E-05
Omicron,Artron,Unvaccinated,25,3.40E-24,2.91E-24,1.96E-24,7.27E-25,8.81E-09,7.30E-05,0.00227791,0.01476885,0.04698001,0.102097085,0.176638407,0.263610951,0.355416802,0.445512652,0.529039266,0.602845851,0.665235514,0.715625949,0.754211609,0.786995415,0.817789987,0.8355165,0.825382248,0.803306666,0.766866679,0.668749225,0.54856431,0.435545939,0.339065284,0.2607303,0.198915191,0.150962077,0.114154858,0.086094108,0.064797649,0.048685639,0.036524549,0.027362979,0.020472582,0.015298351,0.011418647,0.00851383,0.006342006,0.004720404,0.003511154,0.002610426,0.001940173,0.001441833,0.00107155,0.000796541,0.000592344,0.000440734,0.000328154,0.000244531,0.000182387,0.000136176,0.000101787,7.62E-05,5.71E-05,4.28E-05
Omicron,Artron,Unvaccinated,26,3.40E-24,2.95E-24,2.07E-24,8.87E-25,1.14E-10,2.18E-05,0.001159203,0.009420958,0.033852075,0.079342425,0.144556333,0.224081936,0.311122319,0.399300602,0.483517687,0.560174167,0.627054211,0.683070624,0.727982573,0.762157286,0.794796048,0.82295519,0.837296377,0.824567721,0.80239331,0.765392267,0.666196734,0.545975012,0.433256395,0.337170911,0.259218985,0.197734984,0.15005241,0.113459483,0.085565399,0.064397131,0.048383032,0.03629639,0.027191253,0.020343535,0.015201524,0.011346102,0.008459556,0.006301456,0.004690149,0.003488606,0.002593641,0.001927688,0.001432554,0.001064657,0.000791422,0.000588543,0.000437912,0.000326059,0.000242974,0.00018123,0.000135315,0.000101146,7.57E-05,5.67E-05
Omicron,Artron,Unvaccinated,27,3.41E-24,2.98E-24,2.17E-24,1.04E-24,5.86E-14,5.39E-06,0.000553617,0.005820536,0.023925674,0.060838668,0.117089495,0.188859246,0.27030997,0.355428042,0.439053353,0.517276529,0.587458133,0.648063637,0.698433927,0.738555927,0.769588958,0.802020277,0.827652399,0.838446663,0.823744231,0.801509029,0.76391694,0.663637084,0.543389866,0.430975003,0.335285233,0.257715498,0.196561306,0.149147978,0.112768207,0.085039857,0.063999038,0.048082273,0.036069634,0.027020588,0.020215291,0.015105302,0.011274012,0.008405623,0.006261164,0.004660086,0.003466203,0.002576963,0.001915284,0.001423335,0.001057809,0.000786337,0.000584768,0.000435109,0.000323977,0.000241427,0.00018008,0.00013446,0.000100509,7.52E-05
Omicron,Artron,Unvaccinated,28,3.42E-24,3.02E-24,2.26E-24,1.19E-24,1.85E-24,1.03E-06,0.000245581,0.003470633,0.016562383,0.046002237,0.093852401,0.157822694,0.233130181,0.314282007,0.396216392,0.474847258,0.547210173,0.611388639,0.666343029,0.711714152,0.747638646,0.776836373,0.808557185,0.831951053,0.839016586,0.822918261,0.800652269,0.762398676,0.661070631,0.540809017,0.428701798,0.333408234,0.256219807,0.195394126,0.148248749,0.112081007,0.084517462,0.063603355,0.04778335,0.03584427,0.026850978,0.020087843,0.01500968,0.011202375,0.008352031,0.006221127,0.004630215,0.003443942,0.002560392,0.001902959,0.001414175,0.001051005,0.000781285,0.000581016,0.000432324,0.000321908,0.00023989,0.000178937,0.00013361,9.99E-05
Omicron,RT-PCR,Vaccinated,1,0.445430534,0.890755565,0.707545874,0.531762527,0.390080635,0.283540898,0.205823374,0.149835232,0.109638291,0.080735417,0.059865477,0.044709397,0.033630778,0.025476558,0.019432461,0.014920986,0.011530289,0.008964846,0.007011204,0.005514156,0.004360089,0.003465288,0.002767666,0.002220883,0.001790143,0.001449164,0.001177977,0.00096133,0.000798742,0.000717213,0.000685822,0.000677012,0.000697032,0.000770068,0.000906021,0.001053734,0.001193288,0.001326482,0.001454694,0.001578886,0.001699754,0.001817814,0.001933465,0.002047018,0.002158722,0.002268782,0.002377368,0.002484621,0.002590662,0.002695596,0.002799512,0.002902489,0.003004595,0.003105893,0.003206436,0.003306274,0.003405449,0.003504002,0.003601969,0.003699383
Omicron,RT-PCR,Vaccinated,2,0.047221148,0.84327896,0.881974156,0.697652794,0.523354441,0.383616125,0.27877958,0.202380856,0.147362483,0.107862517,0.079456004,0.058938882,0.044034119,0.033135304,0.025110458,0.019160048,0.014716873,0.011376314,0.008847928,0.006921859,0.005445464,0.004306966,0.003423973,0.00273536,0.002195491,0.001770087,0.001433246,0.001165285,0.000951175,0.000792402,0.000714687,0.000684848,0.000673489,0.000673905,0.000694541,0.000750113,0.000851963,0.00097525,0.001093693,0.001207002,0.001316234,0.001422141,0.001525268,0.00162603,0.001724746,0.001821671,0.001917009,0.00201093,0.002103574,0.00219506,0.00228549,0.002374952,0.00246352,0.002551263,0.002638239,0.002724501,0.002810094,0.002895062,0.002979441,0.003063265
Omicron,RT-PCR,Vaccinated,3,0.000324711,0.375876144,0.959035984,0.873003346,0.687801552,0.515047677,0.377250257,0.274097622,0.198997672,0.144932685,0.106117409,0.078198389,0.058027792,0.043369909,0.032647772,0.024750093,0.018891802,0.014515811,0.011224587,0.008732677,0.00683376,0.005377708,0.00425455,0.003383197,0.002703467,0.002170416,0.001750275,0.001417519,0.001152743,0.000941148,0.000786324,0.000712288,0.000683932,0.000672954,0.000669144,0.00067313,0.000690919,0.000730958,0.000801932,0.000899636,0.001000325,0.001096907,0.001190139,0.001280606,0.001368743,0.001454881,0.00153928,0.001622147,0.001703651,0.001783932,0.001863108,0.001941278,0.002018528,0.002094931,0.002170553,0.002245449,0.002319671,0.002393262,0.002466263,0.00253871
Omicron,RT-PCR,Vaccinated,4,1.70E-14,0.094442295,0.704533249,0.980645654,0.863862475,0.677998242,0.506843044,0.3709822,0.269493914,0.195672849,0.14254509,0.10440242,0.076962181,0.057131931,0.042716572,0.032168046,0.024395366,0.018627656,0.01431775,0.011075071,0.008619067,0.006746887,0.005310875,0.004202833,0.003342951,0.00267198,0.002145655,0.001730707,0.00140198,0.001140349,0.000931258,0.000780505,0.000710009,0.000683061,0.00067261,0.000668454,0.000667798,0.000672655,0.000686626,0.00071439,0.000761344,0.00083037,0.000913381,0.000995861,0.001075575,0.001152983,0.001228431,0.001302186,0.00137446,0.001445422,0.001515213,0.001583948,0.001651726,0.00171863,0.001784732,0.001850095,0.001914774,0.001978817,0.002042266,0.002105161
Omicron,RT-PCR,Vaccinated,5,6.14E-24,0.012924794,0.364036335,0.863626917,0.983030543,0.854569917,0.668248533,0.498741207,0.364811099,0.264967351,0.19240543,0.140198961,0.102717012,0.075746997,0.056251029,0.04207392,0.031695991,0.024046182,0.018367541,0.014122641,0.010927732,0.008507074,0.006661221,0.005244949,0.004151802,0.003303229,0.002640894,0.002121203,0.001711377,0.001386628,0.0011281,0.00092151,0.000774941,0.000707845,0.000682232,0.000672282,0.000668305,0.000666778,0.000667456,0.00067195,0.000682302,0.000701044,0.000731202,0.000775628,0.00083495,0.00090342,0.000971689,0.001038031,0.001102721,0.001165973,0.001227962,0.001288826,0.001348682,0.001407627,0.001465742,0.001523098,0.001579755,0.001635767,0.001691181,0.001746037
Omicron,RT-PCR,Vaccinated,6,6.81E-24,0.000649422,0.141014013,0.610738274,0.934520641,0.980291782,0.845143128,0.658557698,0.490742704,0.358736067,0.260516837,0.189194473,0.13789358,0.101060662,0.074552465,0.055384822,0.041441765,0.031231477,0.023702447,0.018111392,0.013930437,0.010782537,0.008396672,0.006576746,0.00517992,0.00410145,0.003264024,0.002610204,0.002097055,0.001692283,0.001371459,0.001115994,0.000911913,0.000769625,0.000705789,0.000681444,0.00067197,0.000668179,0.000666638,0.000666211,0.000667339,0.000671022,0.000678396,0.000690811,0.000709878,0.000737355,0.000774753,0.000822402,0.000877731,0.000934582,0.000990134,0.001044465,0.001097714,0.001149999,0.001201416,0.001252044,0.001301954,0.001351203,0.001399845,0.001447923
Omicron,RT-PCR,Vaccinated,7,7.19E-24,3.16E-06,0.040871878,0.361410158,0.764293427,0.967908578,0.975907365,0.835598613,0.64893057,0.482847901,0.352756163,0.25614126,0.186039033,0.135628224,0.099432846,0.073378211,0.054533047,0.040819924,0.030774372,0.02336407,0.017859142,0.013741091,0.01063945,0.008287837,0.006493442,0.005115772,0.004051766,0.003225327,0.002579904,0.002073208,0.001673423,0.001356472,0.001104031,0.000902475,0.000764552,0.000703835,0.000680694,0.000671673,0.000668058,0.000666588,0.000665998,0.000666052,0.0006672,0.000670013,0.000675118,0.000683233,0.000695192,0.000711946,0.000734492,0.000763704,0.000799992,0.000842724,0.000889337,0.000936063,0.000981877,0.001026861,0.001071096,0.001114649,0.001157579,0.001199936
Omicron,RT-PCR,Vaccinated,8,7.42E-24,3.41E-14,0.008272669,0.180611921,0.554341983,0.854724514,0.984302495,0.970888419,0.825952055,0.639371661,0.475057086,0.346870449,0.25183953,0.18293819,0.133402198,0.097833058,0.072223876,0.053695451,0.040208216,0.030324551,0.02303096,0.017610727,0.013554557,0.010498439,0.008180544,0.006411292,0.005052493,0.00400274,0.003187132,0.002549989,0.002049657,0.001654792,0.001341663,0.001092208,0.000893205,0.000759714,0.00070198,0.00067998,0.000671389,0.000667943,0.000666541,0.000665967,0.000665768,0.000666012,0.000666998,0.000669049,0.000672509,0.00067776,0.000685233,0.000695417,0.000708851,0.000726099,0.000747693,0.000774021,0.000805156,0.000840589,0.000878857,0.000917576,0.000955691,0.000993215
Omicron,RT-PCR,Vaccinated,9,7.57E-24,3.70E-24,0.000974133,0.075542093,0.360450792,0.691635599,0.908908703,0.992349509,0.965581553,0.81621825,0.629885095,0.467370402,0.34107794,0.247610552,0.17989103,0.131214808,0.096260795,0.071089102,0.052871781,0.039606465,0.029881888,0.02270303,0.017366085,0.01337079,0.010359471,0.008074771,0.006330279,0.00499007,0.003954363,0.003149432,0.002520453,0.002026399,0.001636388,0.001327032,0.001080523,0.000884114,0.000755104,0.000700217,0.0006793,0.000671119,0.000667834,0.000666496,0.000665948,0.000665725,0.000665696,0.000665983,0.00066676,0.000668207,0.000670513,0.000673884,0.000678543,0.00068474,0.000692749,0.00070287,0.000715421,0.000730716,0.000749041,0.000770601,0.000795455,0.000823413
Omicron,RT-PCR,Vaccinated,10,7.68E-24,4.61E-24,4.37E-05,0.025805867,0.210256162,0.517816508,0.784958714,0.942295121,0.996009215,0.960098239,0.806411222,0.620474689,0.459787908,0.335377648,0.243453246,0.176896654,0.129065377,0.094715567,0.069973541,0.052061792,0.039014498,0.029446261,0.022380192,0.017125154,0.013189745,0.010222514,0.007970493,0.006250386,0.00492849,0.003906625,0.00311222,0.002491291,0.00200343,0.001618207,0.001312574,0.001068975,0.000875209,0.000750713,0.000698542,0.000678654,0.000670861,0.00066773,0.000666454,0.000665931,0.000665716,0.000665634,0.000665679,0.000665941,0.000666519,0.000667514,0.000669031,0.000671181,0.000674081,0.000677858,0.000682653,0.000688617,0.000695912,0.000704713,0.000715199,0.000727549
Omicron,RT-PCR,Vaccinated,11,7.76E-24,5.30E-24,2.16E-07,0.006870667,0.109238665,0.359995114,0.639071098,0.848408903,0.963375766,0.997251826,0.954444462,0.796544196,0.611143935,0.45230955,0.329768558,0.239366533,0.173954177,0.126953237,0.093196893,0.068876852,0.051265243,0.038432144,0.02901755,0.022062362,0.016887873,0.013011379,0.010087537,0.007867688,0.006171596,0.004867742,0.003859518,0.003075488,0.002462498,0.001980745,0.001600247,0.001298289,0.001057562,0.0008665,0.000746532,0.00069695,0.000678038,0.000670616,0.00066763,0.000666413,0.000665914,0.000665709,0.000665625,0.000665603,0.000665672,0.000665886,0.0006663,0.000666971,0.000667958,0.000669321,0.000671122,0.000673428,0.00067631,0.000679846,0.000684115,0.000689207
Omicron,RT-PCR,Vaccinated,12,7.81E-24,5.81E-24,5.12E-14,0.001298843,0.049829902,0.232198125,0.492505138,0.72897141,0.892123172,0.97691811,0.997118827,0.948593037,0.786629637,0.601896009,0.444935175,0.32424963,0.235349335,0.171062717,0.12487773,0.091704295,0.067798695,0.050481896,0.037859237,0.028595638,0.021749455,0.016654182,0.012835649,0.009954508,0.007766333,0.006093892,0.004807813,0.003813032,0.003039231,0.002434069,0.001958341,0.001582506,0.001284174,0.001046282,0.000857996,0.000742554,0.000695438,0.000677452,0.000670382,0.000667535,0.000666374,0.000665898,0.000665703,0.000665622,0.00066559,0.000665595,0.000665663,0.000665826,0.000666115,0.000666561,0.000667197,0.000668056,0.000669171,0.00067058,0.000672318,0.000674424
Omicron,RT-PCR,Vaccinated,13,7.86E-24,6.19E-24,2.27E-24,0.000144561,0.01951591,0.138290365,0.359742575,0.600014702,0.795163434,0.922718258,0.985693236,0.996188366,0.942484159,0.776679272,0.59273379,0.43766453,0.3188198,0.231400579,0.168221402,0.122838203,0.090237305,0.066738739,0.049711516,0.037295611,0.028180406,0.021441389,0.016424022,0.012662512,0.009823397,0.007666405,0.006017258,0.004748691,0.003767158,0.003003441,0.002405998,0.001936214,0.001564979,0.001270227,0.001035133,0.000849706,0.000738771,0.000694001,0.000676894,0.000670159,0.000667444,0.000666337,0.000665883,0.000665696,0.00066562,0.000665588,0.000665577,0.000665593,0.000665651,0.000665769,0.000665966,0.000666259,0.000666665,0.000667204,0.000667893,0.000668753
Omicron,RT-PCR,Vaccinated,14,7.89E-24,6.49E-24,3.08E-24,6.31E-06,0.006346394,0.075397362,0.248797965,0.474022351,0.684452598,0.844134257,0.944447304,0.991369851,0.994793115,0.936094485,0.766704201,0.583659941,0.430497323,0.313478026,0.227519221,0.165429388,0.120834027,0.088795469,0.065696662,0.048953876,0.036741105,0.027771742,0.021138083,0.016197335,0.012491927,0.009694174,0.007567885,0.005941678,0.004690365,0.003721888,0.002968112,0.002378282,0.00191436,0.001547664,0.001256445,0.001024114,0.000841637,0.000735173,0.000692635,0.000676363,0.000669946,0.000667358,0.000666302,0.000665869,0.00066569,0.000665617,0.000665587,0.000665575,0.000665574,0.000665591,0.000665636,0.00066572,0.000665852,0.000666041,0.000666299,0.000666636
Omicron,RT-PCR,Vaccinated,15,7.92E-24,6.72E-24,3.79E-24,3.50E-08,0.001623519,0.03715082,0.162407443,0.359587758,0.57011374,0.750120958,0.880690111,0.960069649,0.99498581,0.993131473,0.929386568,0.75671482,0.574676845,0.42343316,0.308223234,0.223704211,0.162685836,0.118864576,0.087378338,0.064672146,0.048208752,0.036195563,0.027369535,0.020839459,0.015974066,0.012323855,0.00956681,0.007470748,0.005867136,0.004632822,0.003677213,0.002933237,0.002350915,0.001892776,0.001530559,0.001242826,0.001013223,0.000833799,0.000731752,0.000691336,0.000675857,0.000669744,0.000667275,0.000666268,0.000665855,0.000665685,0.000665615,0.000665586,0.000665574,0.00066557,0.000665573,0.000665588,0.000665622,0.00066568,0.000665767,0.000665888
Omicron,RT-PCR,Vaccinated,16,7.95E-24,6.90E-24,4.39E-24,6.83E-14,0.000296705,0.016248633,0.099530781,0.261693061,0.459970399,0.648713567,0.801198111,0.908250918,0.971406771,0.997198951,0.99133023,0.922318092,0.746720863,0.565786602,0.416471552,0.30305432,0.219954494,0.159989904,0.116929228,0.085985464,0.063664873,0.047475922,0.035658827,0.026973674,0.020545437,0.015754157,0.012158253,0.009441275,0.007374975,0.005793618,0.004576051,0.003633125,0.002898811,0.002323892,0.001871458,0.001513661,0.001229369,0.001002459,0.000826198,0.000728501,0.000690102,0.000675376,0.000669551,0.000667197,0.000666236,0.000665841,0.000665679,0.000665613,0.000665585,0.000665574,0.000665569,0.000665568,0.000665572,0.000665585,0.000665609,0.000665648
Omicron,RT-PCR,Vaccinated,17,7.97E-24,7.04E-24,4.88E-24,1.46E-24,3.23E-05,0.006153161,0.056825499,0.182317792,0.359485897,0.546598149,0.712317769,0.841105717,0.929229278,0.979684652,0.998427871,0.989481189,0.914872008,0.736731525,0.556991163,0.409611997,0.297970215,0.216269053,0.157340786,0.115027385,0.084616419,0.06267454,0.046755171,0.035130746,0.026584051,0.020255942,0.015537556,0.011995083,0.009317542,0.007280546,0.005721107,0.004520041,0.003589615,0.002864826,0.002297209,0.001850403,0.001496966,0.001216071,0.00099182,0.000818841,0.000725411,0.000688929,0.000674917,0.000669366,0.000667122,0.000666205,0.000665829,0.000665674,0.000665611,0.000665584,0.000665574,0.000665569,0.000665567,0.000665568,0.000665572,0.000665581
Omicron,RT-PCR,Vaccinated,18,7.98E-24,7.16E-24,5.28E-24,2.12E-24,1.42E-06,0.001946841,0.029906501,0.121177685,0.2719579,0.448943685,0.619611654,0.763659544,0.872483178,0.945334229,0.985744539,0.998955053,0.98764078,0.907031834,0.726755365,0.548292197,0.402853888,0.292969807,0.212646857,0.154737668,0.113158447,0.083270773,0.061700844,0.046046284,0.034611169,0.026200561,0.019970897,0.015324206,0.011834307,0.009195581,0.007187438,0.005649588,0.004464781,0.003546674,0.002831278,0.002270861,0.001829606,0.001480473,0.00120293,0.000981303,0.000811737,0.000722476,0.000687813,0.00067448,0.000669191,0.00066705,0.000666176,0.000665817,0.000665669,0.000665608,0.000665584,0.000665573,0.000665569,0.000665567,0.000665567,0.000665568
Omicron,RT-PCR,Vaccinated,19,8.00E-24,7.26E-24,5.62E-24,2.74E-24,9.25E-09,0.000486807,0.014304721,0.076464382,0.198854079,0.359415219,0.527673455,0.680491279,0.805172073,0.897321963,0.957787886,0.990174244,0.998975665,0.985838823,0.898751726,0.716800486,0.539691264,0.396196623,0.288052027,0.209086919,0.152179774,0.111321842,0.081948115,0.060743495,0.045349059,0.034099954,0.025823101,0.019690231,0.015114058,0.011675886,0.009075367,0.007095633,0.005579048,0.00441026,0.003504296,0.002798159,0.002244844,0.001809065,0.001464178,0.001189944,0.00097091,0.000804889,0.000719687,0.000686752,0.000674064,0.000669023,0.000666982,0.000666148,0.000665805,0.000665664,0.000665607,0.000665583,0.000665573,0.000665569,0.000665567,0.000665567
Omicron,RT-PCR,Vaccinated,20,8.01E-24,7.35E-24,5.90E-24,3.32E-24,8.54E-14,8.74E-05,0.00610249,0.045509244,0.140208465,0.280303859,0.440068853,0.595564162,0.731055542,0.838861886,0.917115843,0.967474398,0.993391451,0.998627477,0.983976618,0.890166899,0.706874266,0.53118956,0.389639427,0.283215712,0.205588192,0.149666291,0.109516974,0.080648019,0.05980219,0.044663283,0.033596948,0.025451565,0.019413868,0.014907056,0.011519783,0.00895687,0.00700511,0.005509471,0.004356467,0.003462471,0.002765463,0.002219152,0.001788776,0.001448079,0.001177112,0.000960638,0.000798304,0.000717038,0.000685743,0.000673667,0.000668864,0.000666917,0.000666121,0.000665794,0.00066566,0.000665605,0.000665582,0.000665573,0.000665569,0.000665567
Omicron,RT-PCR,Vaccinated,21,8.02E-24,7.42E-24,6.13E-24,3.82E-24,9.85E-25,9.47E-06,0.002263508,0.02532915,0.095022976,0.212723275,0.359364174,0.512143026,0.653504693,0.773045775,0.866329814,0.932987065,0.975041176,0.995697493,0.998008825,0.981952749,0.881372021,0.69698384,0.522788325,0.383181639,0.278459814,0.202149733,0.14719648,0.107743298,0.079370098,0.058876656,0.043988761,0.033102017,0.025085858,0.019141739,0.014703153,0.011365962,0.008840065,0.00691585,0.005440843,0.004303392,0.003421193,0.002733186,0.002193782,0.001768736,0.001432174,0.001164431,0.000950491,0.000791982,0.000714521,0.000684784,0.00067329,0.000668712,0.000666855,0.000666096,0.000665784,0.000665656,0.000665603,0.000665581,0.000665572,0.000665569
